#  x座標 　y座標  波動関数密度 という順で出力してます
     0.12903     0.38710     0.57105
     0.12903     0.41935     0.71245
     0.12903     0.45161     0.82408
     0.12903     0.48387     0.88604
     0.12903     0.51613     0.88659
     0.12903     0.54839     0.82562
     0.12903     0.58065     0.71466
     0.12903     0.61290     0.57353
     0.12903     0.64516     0.42489
     0.12903     0.67742     0.28886
     0.12903     0.70968     0.17862
     0.12903     0.74194     0.09719
     0.12903     0.77419     0.04264
     0.12903     0.80645     0.01167
     0.12903     0.83871     0.00028
     0.12903     0.87097     0.00001
     0.12903     0.90323     0.00000
     0.12903     0.93548     0.00000
     0.12903     0.96774     0.00000
 
     0.16129     0.03226     0.00000
     0.16129     0.06452     0.00000
     0.16129     0.09677     0.00000
     0.16129     0.12903     0.00022
     0.16129     0.16129     0.01035
     0.16129     0.19355     0.04127
     0.16129     0.22581     0.10252
     0.16129     0.25806     0.20439
     0.16129     0.29032     0.35534
     0.16129     0.32258     0.55838
     0.16129     0.35484     0.80596
     0.16129     0.38710     1.07584
     0.16129     0.41935     1.33294
     0.16129     0.45161     1.53630
     0.16129     0.48387     1.64939
     0.16129     0.51613     1.65051
     0.16129     0.54839     1.53942
     0.16129     0.58065     1.33745
     0.16129     0.61290     1.08094
     0.16129     0.64516     0.81087
     0.16129     0.67742     0.56253
     0.16129     0.70968     0.35846
     0.16129     0.74194     0.20645
     0.16129     0.77419     0.10369
     0.16129     0.80645     0.04179
     0.16129     0.83871     0.01049
     0.16129     0.87097     0.00023
     0.16129     0.90323     0.00000
     0.16129     0.93548     0.00000
     0.16129     0.96774     0.00000
 
     0.19355     0.03226     0.00000
     0.19355     0.06452     0.00000
     0.19355     0.09677     0.00015
     0.19355     0.12903     0.00775
     0.19355     0.16129     0.03363
     0.19355     0.19355     0.09055
     0.19355     0.22581     0.19500
     0.19355     0.25806     0.36500
     0.19355     0.29032     0.61535
     0.19355     0.32258     0.95075
     0.19355     0.35484     1.35799
     0.19355     0.38710     1.80092
     0.19355     0.41935     2.22267
     0.19355     0.45161     2.55640
     0.19355     0.48387     2.74215
     0.19355     0.51613     2.74419
     0.19355     0.54839     2.56212
     0.19355     0.58065     2.23097
     0.19355     0.61290     1.81033
     0.19355     0.64516     1.36710
     0.19355     0.67742     0.95854
     0.19355     0.70968     0.62130
     0.19355     0.74194     0.36907
     0.19355     0.77419     0.19746
     0.19355     0.80645     0.09183
     0.19355     0.83871     0.03416
     0.19355     0.87097     0.00788
     0.19355     0.90323     0.00016
     0.19355     0.93548     0.00000
     0.19355     0.96774     0.00000
 
     0.22581     0.03226     0.00000
     0.22581     0.06452     0.00008
     0.22581     0.09677     0.00476
     0.22581     0.12903     0.02284
     0.22581     0.16129     0.06701
     0.22581     0.19355     0.15609
     0.22581     0.22581     0.31475
     0.22581     0.25806     0.57012
     0.22581     0.29032     0.94455
     0.22581     0.32258     1.44494
     0.22581     0.35484     2.05138
     0.22581     0.38710     2.71021
     0.22581     0.41935     3.33728
     0.22581     0.45161     3.83351
     0.22581     0.48387     4.10990
     0.22581     0.51613     4.11331
     0.22581     0.54839     3.84308
     0.22581     0.58065     3.35116
     0.22581     0.61290     2.72600
     0.22581     0.64516     2.06674
     0.22581     0.67742     1.45816
     0.22581     0.70968     0.95476
     0.22581     0.74194     0.57722
     0.22581     0.77419     0.31919
     0.22581     0.80645     0.15855
     0.22581     0.83871     0.06818
     0.22581     0.87097     0.02328
     0.22581     0.90323     0.00486
     0.22581     0.93548     0.00008
     0.22581     0.96774     0.00000
 
     0.25806     0.03226     0.00002
     0.25806     0.06452     0.00212
     0.25806     0.09677     0.01244
     0.25806     0.12903     0.04101
     0.25806     0.16129     0.10445
     0.25806     0.19355     0.22785
     0.25806     0.22581     0.44426
     0.25806     0.25806     0.79022
     0.25806     0.29032     1.29587
     0.25806     0.32258     1.97044
     0.25806     0.35484     2.78708
     0.25806     0.38710     3.67374
     0.25806     0.41935     4.51745
     0.25806     0.45161     5.18521
     0.25806     0.48387     5.55744
     0.25806     0.51613     5.56266
     0.25806     0.54839     5.19985
     0.25806     0.58065     4.53871
     0.25806     0.61290     3.69795
     0.25806     0.64516     2.81070
     0.25806     0.67742     1.99085
     0.25806     0.70968     1.31172
     0.25806     0.74194     0.80138
     0.25806     0.77419     0.45137
     0.25806     0.80645     0.23192
     0.25806     0.83871     0.10652
     0.25806     0.87097     0.04190
     0.25806     0.90323     0.01273
     0.25806     0.93548     0.00217
     0.25806     0.96774     0.00002
 
     0.29032     0.03226     0.00004
     0.29032     0.06452     0.00426
     0.29032     0.09677     0.01955
     0.29032     0.12903     0.05717
     0.29032     0.16129     0.13696
     0.29032     0.19355     0.28907
     0.29032     0.22581     0.55337
     0.29032     0.25806     0.97401
     0.29032     0.29032     1.58739
     0.29032     0.32258     2.40471
     0.29032     0.35484     3.39349
     0.29032     0.38710     4.46669
     0.29032     0.41935     5.48788
     0.29032     0.45161     6.29634
     0.29032     0.48387     6.74748
     0.29032     0.51613     6.75479
     0.29032     0.54839     6.31681
     0.29032     0.58065     5.51764
     0.29032     0.61290     4.50063
     0.29032     0.64516     3.42664
     0.29032     0.67742     2.43343
     0.29032     0.70968     1.60979
     0.29032     0.74194     0.98986
     0.29032     0.77419     0.56358
     0.29032     0.80645     0.29502
     0.29032     0.83871     0.14007
     0.29032     0.87097     0.05859
     0.29032     0.90323     0.02007
     0.29032     0.93548     0.00438
     0.29032     0.96774     0.00004
 
     0.32258     0.03226     0.00008
     0.32258     0.06452     0.00586
     0.32258     0.09677     0.02410
     0.32258     0.12903     0.06654
     0.32258     0.16129     0.15442
     0.32258     0.19355     0.32008
     0.32258     0.22581     0.60630
     0.32258     0.25806     1.06047
     0.32258     0.29032     1.72176
     0.32258     0.32258     2.60221
     0.32258     0.35484     3.66698
     0.32258     0.38710     4.82256
     0.32258     0.41935     5.92231
     0.32258     0.45161     6.79341
     0.32258     0.48387     7.28026
     0.32258     0.51613     7.28956
     0.32258     0.54839     6.81950
     0.32258     0.58065     5.96024
     0.32258     0.61290     4.86584
     0.32258     0.64516     3.70930
     0.32258     0.67742     2.63893
     0.32258     0.70968     1.75047
     0.32258     0.74194     1.08088
     0.32258     0.77419     0.61952
     0.32258     0.80645     0.32787
     0.32258     0.83871     0.15858
     0.32258     0.87097     0.06850
     0.32258     0.90323     0.02486
     0.32258     0.93548     0.00606
     0.32258     0.96774     0.00008
 
     0.35484     0.03226     0.00096
     0.35484     0.06452     0.00715
     0.35484     0.09677     0.02488
     0.35484     0.12903     0.06562
     0.35484     0.16129     0.14921
     0.35484     0.19355     0.30589
     0.35484     0.22581     0.57574
     0.35484     0.25806     1.00319
     0.35484     0.29032     1.62503
     0.35484     0.32258     2.45264
     0.35484     0.35484     3.45344
     0.35484     0.38710     4.53979
     0.35484     0.41935     5.57408
     0.35484     0.45161     6.39403
     0.35484     0.48387     6.85331
     0.35484     0.51613     6.86402
     0.35484     0.54839     6.42402
     0.35484     0.58065     5.61771
     0.35484     0.61290     4.58958
     0.35484     0.64516     3.50217
     0.35484     0.67742     2.49497
     0.35484     0.70968     1.65819
     0.35484     0.74194     1.02681
     0.35484     0.77419     0.59110
     0.35484     0.80645     0.31501
     0.35484     0.83871     0.15412
     0.35484     0.87097     0.06798
     0.35484     0.90323     0.02585
     0.35484     0.93548     0.00745
     0.35484     0.96774     0.00100
 
     0.38710     0.03226     0.00117
     0.38710     0.06452     0.00650
     0.38710     0.09677     0.02089
     0.38710     0.12903     0.05355
     0.38710     0.16129     0.12020
     0.38710     0.19355     0.24476
     0.38710     0.22581     0.45893
     0.38710     0.25806     0.79791
     0.38710     0.29032     1.29090
     0.38710     0.32258     1.94706
     0.38710     0.35484     2.74078
     0.38710     0.38710     3.60282
     0.38710     0.41935     4.42423
     0.38710     0.45161     5.07635
     0.38710     0.48387     5.44292
     0.38710     0.51613     5.45384
     0.38710     0.54839     5.10696
     0.38710     0.58065     4.46877
     0.38710     0.61290     3.65366
     0.38710     0.64516     2.79057
     0.38710     0.67742     1.99034
     0.38710     0.70968     1.32483
     0.38710     0.74194     0.82212
     0.38710     0.77419     0.47472
     0.38710     0.80645     0.25417
     0.38710     0.83871     0.12530
     0.38710     0.87097     0.05603
     0.38710     0.90323     0.02194
     0.38710     0.93548     0.00685
     0.38710     0.96774     0.00124
 
     0.41935     0.03226     0.00084
     0.41935     0.06452     0.00433
     0.41935     0.09677     0.01342
     0.41935     0.12903     0.03387
     0.41935     0.16129     0.07547
     0.41935     0.19355     0.15312
     0.41935     0.22581     0.28655
     0.41935     0.25806     0.49777
     0.41935     0.29032     0.80510
     0.41935     0.32258     1.21444
     0.41935     0.35484     1.71006
     0.41935     0.38710     2.24900
     0.41935     0.41935     2.76341
     0.41935     0.45161     3.17287
     0.41935     0.48387     3.40452
     0.41935     0.51613     3.41408
     0.41935     0.54839     3.19967
     0.41935     0.58065     2.80240
     0.41935     0.61290     2.29354
     0.41935     0.64516     1.75369
     0.41935     0.67742     1.25237
     0.41935     0.70968     0.83486
     0.41935     0.74194     0.51904
     0.41935     0.77419     0.30044
     0.41935     0.80645     0.16141
     0.41935     0.83871     0.07999
     0.41935     0.87097     0.03608
     0.41935     0.90323     0.01437
     0.41935     0.93548     0.00465
     0.41935     0.96774     0.00091
 
     0.45161     0.03226     0.00036
     0.45161     0.06452     0.00180
     0.45161     0.09677     0.00552
     0.45161     0.12903     0.01383
     0.45161     0.16129     0.03073
     0.45161     0.19355     0.06231
     0.45161     0.22581     0.11664
     0.45161     0.25806     0.20279
     0.45161     0.29032     0.32840
     0.45161     0.32258     0.49610
     0.45161     0.35484     0.69968
     0.45161     0.38710     0.92174
     0.45161     0.41935     1.13456
     0.45161     0.45161     1.30502
     0.45161     0.48387     1.40288
     0.45161     0.51613     1.40945
     0.45161     0.54839     1.32344
     0.45161     0.58065     1.16136
     0.45161     0.61290     0.95235
     0.45161     0.64516     0.72967
     0.45161     0.67742     0.52218
     0.45161     0.70968     0.34888
     0.45161     0.74194     0.21743
     0.45161     0.77419     0.12620
     0.45161     0.80645     0.06803
     0.45161     0.83871     0.03386
     0.45161     0.87097     0.01537
     0.45161     0.90323     0.00618
     0.45161     0.93548     0.00204
     0.45161     0.96774     0.00041
 
     0.48387     0.03226     0.00004
     0.48387     0.06452     0.00019
     0.48387     0.09677     0.00059
     0.48387     0.12903     0.00148
     0.48387     0.16129     0.00331
     0.48387     0.19355     0.00677
     0.48387     0.22581     0.01280
     0.48387     0.25806     0.02246
     0.48387     0.29032     0.03672
     0.48387     0.32258     0.05600
     0.48387     0.35484     0.07974
     0.48387     0.38710     0.10605
     0.48387     0.41935     0.13179
     0.48387     0.45161     0.15303
     0.48387     0.48387     0.16606
     0.48387     0.51613     0.16841
     0.48387     0.54839     0.15960
     0.48387     0.58065     0.14135
     0.48387     0.61290     0.11697
     0.48387     0.64516     0.09044
     0.48387     0.67742     0.06530
     0.48387     0.70968     0.04402
     0.48387     0.74194     0.02768
     0.48387     0.77419     0.01621
     0.48387     0.80645     0.00882
     0.48387     0.83871     0.00443
     0.48387     0.87097     0.00203
     0.48387     0.90323     0.00083
     0.48387     0.93548     0.00028
     0.48387     0.96774     0.00006
 
     0.51613     0.03226     0.00006
     0.51613     0.06452     0.00028
     0.51613     0.09677     0.00083
     0.51613     0.12903     0.00203
     0.51613     0.16129     0.00443
     0.51613     0.19355     0.00882
     0.51613     0.22581     0.01621
     0.51613     0.25806     0.02768
     0.51613     0.29032     0.04402
     0.51613     0.32258     0.06530
     0.51613     0.35484     0.09044
     0.51613     0.38710     0.11697
     0.51613     0.41935     0.14135
     0.51613     0.45161     0.15960
     0.51613     0.48387     0.16841
     0.51613     0.51613     0.16606
     0.51613     0.54839     0.15303
     0.51613     0.58065     0.13179
     0.51613     0.61290     0.10605
     0.51613     0.64516     0.07974
     0.51613     0.67742     0.05600
     0.51613     0.70968     0.03672
     0.51613     0.74194     0.02246
     0.51613     0.77419     0.01280
     0.51613     0.80645     0.00677
     0.51613     0.83871     0.00331
     0.51613     0.87097     0.00148
     0.51613     0.90323     0.00059
     0.51613     0.93548     0.00019
     0.51613     0.96774     0.00004
 
     0.54839     0.03226     0.00041
     0.54839     0.06452     0.00204
     0.54839     0.09677     0.00618
     0.54839     0.12903     0.01537
     0.54839     0.16129     0.03386
     0.54839     0.19355     0.06803
     0.54839     0.22581     0.12620
     0.54839     0.25806     0.21743
     0.54839     0.29032     0.34888
     0.54839     0.32258     0.52218
     0.54839     0.35484     0.72967
     0.54839     0.38710     0.95235
     0.54839     0.41935     1.16136
     0.54839     0.45161     1.32344
     0.54839     0.48387     1.40945
     0.54839     0.51613     1.40288
     0.54839     0.54839     1.30502
     0.54839     0.58065     1.13456
     0.54839     0.61290     0.92174
     0.54839     0.64516     0.69968
     0.54839     0.67742     0.49610
     0.54839     0.70968     0.32840
     0.54839     0.74194     0.20279
     0.54839     0.77419     0.11664
     0.54839     0.80645     0.06231
     0.54839     0.83871     0.03073
     0.54839     0.87097     0.01383
     0.54839     0.90323     0.00552
     0.54839     0.93548     0.00180
     0.54839     0.96774     0.00036
 
     0.58065     0.03226     0.00091
     0.58065     0.06452     0.00465
     0.58065     0.09677     0.01437
     0.58065     0.12903     0.03608
     0.58065     0.16129     0.07999
     0.58065     0.19355     0.16141
     0.58065     0.22581     0.30044
     0.58065     0.25806     0.51904
     0.58065     0.29032     0.83486
     0.58065     0.32258     1.25237
     0.58065     0.35484     1.75369
     0.58065     0.38710     2.29354
     0.58065     0.41935     2.80240
     0.58065     0.45161     3.19967
     0.58065     0.48387     3.41408
     0.58065     0.51613     3.40452
     0.58065     0.54839     3.17287
     0.58065     0.58065     2.76341
     0.58065     0.61290     2.24900
     0.58065     0.64516     1.71006
     0.58065     0.67742     1.21444
     0.58065     0.70968     0.80510
     0.58065     0.74194     0.49777
     0.58065     0.77419     0.28655
     0.58065     0.80645     0.15312
     0.58065     0.83871     0.07547
     0.58065     0.87097     0.03387
     0.58065     0.90323     0.01342
     0.58065     0.93548     0.00433
     0.58065     0.96774     0.00084
 
     0.61290     0.03226     0.00124
     0.61290     0.06452     0.00685
     0.61290     0.09677     0.02194
     0.61290     0.12903     0.05603
     0.61290     0.16129     0.12530
     0.61290     0.19355     0.25417
     0.61290     0.22581     0.47472
     0.61290     0.25806     0.82212
     0.61290     0.29032     1.32483
     0.61290     0.32258     1.99034
     0.61290     0.35484     2.79057
     0.61290     0.38710     3.65366
     0.61290     0.41935     4.46877
     0.61290     0.45161     5.10696
     0.61290     0.48387     5.45384
     0.61290     0.51613     5.44292
     0.61290     0.54839     5.07635
     0.61290     0.58065     4.42423
     0.61290     0.61290     3.60282
     0.61290     0.64516     2.74078
     0.61290     0.67742     1.94706
     0.61290     0.70968     1.29090
     0.61290     0.74194     0.79791
     0.61290     0.77419     0.45893
     0.61290     0.80645     0.24476
     0.61290     0.83871     0.12020
     0.61290     0.87097     0.05355
     0.61290     0.90323     0.02089
     0.61290     0.93548     0.00650
     0.61290     0.96774     0.00117
 
     0.64516     0.03226     0.00100
     0.64516     0.06452     0.00745
     0.64516     0.09677     0.02585
     0.64516     0.12903     0.06798
     0.64516     0.16129     0.15412
     0.64516     0.19355     0.31501
     0.64516     0.22581     0.59110
     0.64516     0.25806     1.02681
     0.64516     0.29032     1.65819
     0.64516     0.32258     2.49497
     0.64516     0.35484     3.50217
     0.64516     0.38710     4.58958
     0.64516     0.41935     5.61771
     0.64516     0.45161     6.42402
     0.64516     0.48387     6.86402
     0.64516     0.51613     6.85331
     0.64516     0.54839     6.39403
     0.64516     0.58065     5.57408
     0.64516     0.61290     4.53979
     0.64516     0.64516     3.45344
     0.64516     0.67742     2.45264
     0.64516     0.70968     1.62503
     0.64516     0.74194     1.00319
     0.64516     0.77419     0.57574
     0.64516     0.80645     0.30589
     0.64516     0.83871     0.14921
     0.64516     0.87097     0.06562
     0.64516     0.90323     0.02488
     0.64516     0.93548     0.00715
     0.64516     0.96774     0.00096
 
     0.67742     0.03226     0.00008
     0.67742     0.06452     0.00606
     0.67742     0.09677     0.02486
     0.67742     0.12903     0.06850
     0.67742     0.16129     0.15858
     0.67742     0.19355     0.32787
     0.67742     0.22581     0.61952
     0.67742     0.25806     1.08088
     0.67742     0.29032     1.75047
     0.67742     0.32258     2.63893
     0.67742     0.35484     3.70930
     0.67742     0.38710     4.86584
     0.67742     0.41935     5.96024
     0.67742     0.45161     6.81950
     0.67742     0.48387     7.28956
     0.67742     0.51613     7.28026
     0.67742     0.54839     6.79341
     0.67742     0.58065     5.92231
     0.67742     0.61290     4.82256
     0.67742     0.64516     3.66698
     0.67742     0.67742     2.60221
     0.67742     0.70968     1.72176
     0.67742     0.74194     1.06047
     0.67742     0.77419     0.60630
     0.67742     0.80645     0.32008
     0.67742     0.83871     0.15442
     0.67742     0.87097     0.06654
     0.67742     0.90323     0.02410
     0.67742     0.93548     0.00586
     0.67742     0.96774     0.00008
 
     0.70968     0.03226     0.00004
     0.70968     0.06452     0.00438
     0.70968     0.09677     0.02007
     0.70968     0.12903     0.05859
     0.70968     0.16129     0.14007
     0.70968     0.19355     0.29502
     0.70968     0.22581     0.56358
     0.70968     0.25806     0.98986
     0.70968     0.29032     1.60979
     0.70968     0.32258     2.43343
     0.70968     0.35484     3.42664
     0.70968     0.38710     4.50063
     0.70968     0.41935     5.51764
     0.70968     0.45161     6.31681
     0.70968     0.48387     6.75479
     0.70968     0.51613     6.74748
     0.70968     0.54839     6.29634
     0.70968     0.58065     5.48788
     0.70968     0.61290     4.46669
     0.70968     0.64516     3.39349
     0.70968     0.67742     2.40471
     0.70968     0.70968     1.58739
     0.70968     0.74194     0.97401
     0.70968     0.77419     0.55337
     0.70968     0.80645     0.28907
     0.70968     0.83871     0.13696
     0.70968     0.87097     0.05717
     0.70968     0.90323     0.01955
     0.70968     0.93548     0.00426
     0.70968     0.96774     0.00004
 
     0.74194     0.03226     0.00002
     0.74194     0.06452     0.00217
     0.74194     0.09677     0.01273
     0.74194     0.12903     0.04190
     0.74194     0.16129     0.10652
     0.74194     0.19355     0.23192
     0.74194     0.22581     0.45137
     0.74194     0.25806     0.80138
     0.74194     0.29032     1.31172
     0.74194     0.32258     1.99085
     0.74194     0.35484     2.81070
     0.74194     0.38710     3.69795
     0.74194     0.41935     4.53871
     0.74194     0.45161     5.19985
     0.74194     0.48387     5.56266
     0.74194     0.51613     5.55744
     0.74194     0.54839     5.18521
     0.74194     0.58065     4.51745
     0.74194     0.61290     3.67374
     0.74194     0.64516     2.78708
     0.74194     0.67742     1.97044
     0.74194     0.70968     1.29587
     0.74194     0.74194     0.79022
     0.74194     0.77419     0.44426
     0.74194     0.80645     0.22785
     0.74194     0.83871     0.10445
     0.74194     0.87097     0.04101
     0.74194     0.90323     0.01244
     0.74194     0.93548     0.00212
     0.74194     0.96774     0.00002
 
     0.77419     0.03226     0.00000
     0.77419     0.06452     0.00008
     0.77419     0.09677     0.00486
     0.77419     0.12903     0.02328
     0.77419     0.16129     0.06818
     0.77419     0.19355     0.15855
     0.77419     0.22581     0.31919
     0.77419     0.25806     0.57722
     0.77419     0.29032     0.95476
     0.77419     0.32258     1.45816
     0.77419     0.35484     2.06674
     0.77419     0.38710     2.72600
     0.77419     0.41935     3.35116
     0.77419     0.45161     3.84308
     0.77419     0.48387     4.11331
     0.77419     0.51613     4.10990
     0.77419     0.54839     3.83351
     0.77419     0.58065     3.33728
     0.77419     0.61290     2.71021
     0.77419     0.64516     2.05138
     0.77419     0.67742     1.44494
     0.77419     0.70968     0.94455
     0.77419     0.74194     0.57012
     0.77419     0.77419     0.31475
     0.77419     0.80645     0.15609
     0.77419     0.83871     0.06701
     0.77419     0.87097     0.02284
     0.77419     0.90323     0.00476
     0.77419     0.93548     0.00008
     0.77419     0.96774     0.00000
 
     0.80645     0.03226     0.00000
     0.80645     0.06452     0.00000
     0.80645     0.09677     0.00016
     0.80645     0.12903     0.00788
     0.80645     0.16129     0.03416
     0.80645     0.19355     0.09183
     0.80645     0.22581     0.19746
     0.80645     0.25806     0.36907
     0.80645     0.29032     0.62130
     0.80645     0.32258     0.95854
     0.80645     0.35484     1.36710
     0.80645     0.38710     1.81033
     0.80645     0.41935     2.23097
     0.80645     0.45161     2.56212
     0.80645     0.48387     2.74419
     0.80645     0.51613     2.74215
     0.80645     0.54839     2.55640
     0.80645     0.58065     2.22267
     0.80645     0.61290     1.80092
     0.80645     0.64516     1.35799
     0.80645     0.67742     0.95075
     0.80645     0.70968     0.61535
     0.80645     0.74194     0.36500
     0.80645     0.77419     0.19500
     0.80645     0.80645     0.09055
     0.80645     0.83871     0.03363
     0.80645     0.87097     0.00775
     0.80645     0.90323     0.00015
     0.80645     0.93548     0.00000
     0.80645     0.96774     0.00000
 
     0.83871     0.03226     0.00000
     0.83871     0.06452     0.00000
     0.83871     0.09677     0.00000
     0.83871     0.12903     0.00023
     0.83871     0.16129     0.01049
     0.83871     0.19355     0.04179
     0.83871     0.22581     0.10369
     0.83871     0.25806     0.20645
     0.83871     0.29032     0.35846
     0.83871     0.32258     0.56253
     0.83871     0.35484     0.81087
     0.83871     0.38710     1.08094
     0.83871     0.41935     1.33745
     0.83871     0.45161     1.53942
     0.83871     0.48387     1.65051
     0.83871     0.51613     1.64939
     0.83871     0.54839     1.53630
     0.83871     0.58065     1.33294
     0.83871     0.61290     1.07584
     0.83871     0.64516     0.80596
     0.83871     0.67742     0.55838
     0.83871     0.70968     0.35534
     0.83871     0.74194     0.20439
     0.83871     0.77419     0.10252
     0.83871     0.80645     0.04127
     0.83871     0.83871     0.01035
     0.83871     0.87097     0.00022
     0.83871     0.90323     0.00000
     0.83871     0.93548     0.00000
     0.83871     0.96774     0.00000
 
     0.87097     0.03226     0.00000
     0.87097     0.06452     0.00000
     0.87097     0.09677     0.00000
     0.87097     0.12903     0.00001
     0.87097     0.16129     0.00028
     0.87097     0.19355     0.01167
     0.87097     0.22581     0.04264
     0.87097     0.25806     0.09719
     0.87097     0.29032     0.17862
     0.87097     0.32258     0.28886
     0.87097     0.35484     0.42489
     0.87097     0.38710     0.57353
     0.87097     0.41935     0.71466
     0.87097     0.45161     0.82562
     0.87097     0.48387     0.88659
     0.87097     0.51613     0.88604
     0.87097     0.54839     0.82408
     0.87097     0.58065     0.71245
     0.87097     0.61290     0.57105
     0.87097     0.64516     0.42253
     0.87097     0.67742     0.28691
     0.87097     0.70968     0.17720
     0.87097     0.74194     0.09630
     0.87097     0.77419     0.04220
     0.87097     0.80645     0.01154
     0.87097     0.83871     0.00027
     0.87097     0.87097     0.00001
     0.87097     0.90323     0.00000
     0.87097     0.93548     0.00000
     0.87097     0.96774     0.00000
 
     0.90323     0.03226     0.00000
     0.90323     0.06452     0.00000
     0.90323     0.09677     0.00000
     0.90323     0.12903     0.00000
     0.90323     0.16129     0.00001
     0.90323     0.19355     0.00028
     0.90323     0.22581     0.01061
     0.90323     0.25806     0.03479
     0.90323     0.29032     0.07143
     0.90323     0.32258     0.12222
     0.90323     0.35484     0.18861
     0.90323     0.38710     0.26164
     0.90323     0.41935     0.33043
     0.90323     0.45161     0.38411
     0.90323     0.48387     0.41349
     0.90323     0.51613     0.41325
     0.90323     0.54839     0.38345
     0.90323     0.58065     0.32948
     0.90323     0.61290     0.26059
     0.90323     0.64516     0.18765
     0.90323     0.67742     0.12145
     0.90323     0.70968     0.07090
     0.90323     0.74194     0.03450
     0.90323     0.77419     0.01051
     0.90323     0.80645     0.00027
     0.90323     0.83871     0.00001
     0.90323     0.87097     0.00000
     0.90323     0.90323     0.00000
     0.90323     0.93548     0.00000
     0.90323     0.96774     0.00000
 
     0.93548     0.03226     0.00000
     0.93548     0.06452     0.00000
     0.93548     0.09677     0.00000
     0.93548     0.12903     0.00000
     0.93548     0.16129     0.00000
     0.93548     0.19355     0.00001
     0.93548     0.22581     0.00021
     0.93548     0.25806     0.00684
     0.93548     0.29032     0.01768
     0.93548     0.32258     0.03399
     0.93548     0.35484     0.06277
     0.93548     0.38710     0.09365
     0.93548     0.41935     0.12153
     0.93548     0.45161     0.14272
     0.93548     0.48387     0.15418
     0.93548     0.51613     0.15410
     0.93548     0.54839     0.14249
     0.93548     0.58065     0.12120
     0.93548     0.61290     0.09330
     0.93548     0.64516     0.06247
     0.93548     0.67742     0.03379
     0.93548     0.70968     0.01755
     0.93548     0.74194     0.00679
     0.93548     0.77419     0.00021
     0.93548     0.80645     0.00001
     0.93548     0.83871     0.00000
     0.93548     0.87097     0.00000
     0.93548     0.90323     0.00000
